serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
280,MAC,MAC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,278.05,N,100,ADR
281,M,M,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,279.05,N,100,ADR
282,MRO,MRO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,280.05,N,100,ADR
283,MPC,MPC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,281.05,N,100,ADR
284,MAR,MAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,282.05,N,100,ADR
285,MMC,MMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,283.05,N,100,ADR
286,MAS,MAS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,284.05,N,100,ADR
287,MA,MA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,285.05,N,100,ADR
288,MAT,MAT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,286.05,N,100,ADR
289,MKC,MKC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,287.05,N,100,ADR
290,MCD,MCD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,288.05,N,100,ADR
291,MHFI,MHFI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,289.05,N,100,ADR
292,MCK,MCK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,290.05,N,100,ADR
293,MJN,MJN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,291.05,N,100,ADR
294,MWV,MWV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,292.05,N,100,ADR
295,MDT,MDT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,293.05,N,100,ADR
296,MRK,MRK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,294.05,N,100,ADR
297,MET,MET,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,295.05,N,100,ADR
298,MCHP,MCHP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,296.05,N,100,ADR
299,MU,MU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,297.05,N,1,"ADR,IDT"
300,MSFT,MSFT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,298.05,N,1,"ADR,IDT"
301,MHK,MHK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,299.05,N,100,ADR
302,TAP,TAP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,300.05,N,100,ADR
303,MDLZ,MDLZ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,301.05,N,100,ADR
304,MON,MON,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,302.05,N,100,ADR
305,MNST,MNST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,303.05,N,100,ADR
306,MCO,MCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,304.05,N,100,ADR
307,MS,MS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,305.05,N,100,ADR
308,MOS,MOS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,306.05,N,100,ADR
309,MSI,MSI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,307.05,N,100,ADR
310,MUR,MUR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,308.05,N,100,ADR
311,MYL,MYL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,309.05,N,100,ADR
312,NBR,NBR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,310.05,N,100,ADR
313,NDAQ,NDAQ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,311.05,N,100,ADR
314,NOV,NOV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,312.05,N,100,ADR
315,NTAP,NTAP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,313.05,N,100,ADR
316,NFLX,NFLX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,314.05,N,100,ADR
317,NWL,NWL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,315.05,N,100,ADR
318,NFX,NFX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,316.05,N,100,ADR
319,NEM,NEM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,317.05,N,100,ADR
320,NWSA,NWSA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,318.05,N,100,ADR
321,NEE,NEE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,319.05,N,100,ADR
322,NLSN,NLSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,320.05,N,100,ADR
323,NKE,NKE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,321.05,N,100,ADR
324,NI,NI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,322.05,N,100,ADR
325,NE,NE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,323.05,N,100,ADR
326,NBL,NBL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,324.05,N,100,ADR
327,JWN,JWN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,325.05,N,100,ADR
328,NSC,NSC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,326.05,N,100,ADR
329,NTRS,NTRS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,327.05,N,100,ADR
330,NOC,NOC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,328.05,N,100,ADR
331,NU,NU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,329.05,N,100,ADR
332,NRG,NRG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,330.05,N,100,ADR
333,NUE,NUE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,331.05,N,100,ADR
334,NVDA,NVDA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,332.05,N,100,ADR
335,KORS,KORS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,333.05,N,100,ADR
336,ORLY,ORLY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,334.05,N,100,ADR
337,OXY,OXY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,335.05,N,100,ADR
338,OMC,OMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,336.05,N,100,ADR
339,OKE,OKE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,337.05,N,100,ADR
340,ORCL,ORCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,338.05,N,1,"ADR,IDT"
341,OI,OI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,339.05,N,100,ADR
342,PCG,PCG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,340.05,N,100,ADR
343,PCAR,PCAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,341.05,N,100,ADR
344,PLL,PLL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,342.05,N,100,ADR
345,PH,PH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,343.05,N,100,ADR
346,PDCO,PDCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,344.05,N,100,ADR
347,PAYX,PAYX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,345.05,N,100,ADR
348,BTU,BTU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,346.05,N,100,ADR
349,PNR,PNR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,347.05,N,100,ADR
350,PBCT,PBCT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,348.05,N,100,ADR
351,POM,POM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,349.05,N,100,ADR
352,PEP,PEP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,350.05,N,100,ADR
353,PKI,PKI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,351.05,N,100,ADR
354,PRGO,PRGO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,352.05,N,100,ADR
355,PETM,PETM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,353.05,N,100,ADR
356,PFE,PFE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,354.05,N,1,"ADR,IDT"
357,PM,PM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,355.05,N,100,ADR
358,PSX,PSX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,356.05,N,100,ADR
359,PNW,PNW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,357.05,N,100,ADR
360,PXD,PXD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,358.05,N,100,ADR
361,PBI,PBI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,359.05,N,100,ADR
362,PCL,PCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,360.05,N,100,ADR
363,PNC,PNC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,361.05,N,100,ADR
364,RL,RL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,362.05,N,100,ADR
365,PPG,PPG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,363.05,N,100,ADR
366,PPL,PPL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,364.05,N,100,ADR
367,PX,PX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,365.05,N,100,ADR
368,PCP,PCP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,366.05,N,100,ADR
369,PCLN,PCLN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,367.05,N,100,ADR
370,PFG,PFG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,368.05,N,100,ADR
371,PG,PG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,369.05,N,100,ADR
372,PGR,PGR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,370.05,N,100,ADR
373,PLD,PLD,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,371.05,N,100,ADR
374,PRU,PRU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,372.05,N,100,ADR
375,PEG,PEG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,373.05,N,100,ADR
376,PSA,PSA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,374.05,N,100,ADR
377,PHM,PHM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,375.05,N,100,ADR
378,PVH,PVH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,376.05,N,100,ADR
379,QEP,QEP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,377.05,N,100,ADR
380,PWR,PWR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,378.05,N,100,ADR
381,QCOM,QCOM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,379.05,N,100,ADR
382,DGX,DGX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,380.05,N,100,ADR
383,RRC,RRC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,381.05,N,100,ADR
384,RTN,RTN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,382.05,N,100,ADR
385,RHT,RHT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,383.05,N,100,ADR
386,REGN,REGN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,384.05,N,100,ADR
387,RF,RF,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,385.05,N,100,ADR
388,RSG,RSG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,386.05,N,100,ADR
389,RAI,RAI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,387.05,N,100,ADR
390,RHI,RHI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,388.05,N,100,ADR
391,ROK,ROK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,389.05,N,100,ADR
392,COL,COL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,390.05,N,100,ADR
393,ROP,ROP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,391.05,N,100,ADR
394,ROST,ROST,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,392.05,N,100,ADR
395,RDC,RDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,393.05,N,100,ADR
396,R,R,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,394.05,N,100,ADR
397,SWY,SWY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,395.05,N,100,ADR
398,CRM,CRM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,396.05,N,100,ADR
399,SNDK,SNDK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,397.05,N,100,ADR
400,SCG,SCG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,398.05,N,100,ADR
401,SLB,SLB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,399.05,N,100,ADR
402,SNI,SNI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,400.05,N,100,ADR
403,STX,STX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,401.05,N,100,ADR
404,SEE,SEE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,402.05,N,100,ADR
405,SRE,SRE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,403.05,N,100,ADR
406,SHW,SHW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,404.05,N,100,ADR
407,SIAL,SIAL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,405.05,N,100,ADR
408,SPG,SPG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,406.05,N,100,ADR
409,SLM,SLM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,407.05,N,100,ADR
410,SJM,SJM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,408.05,N,100,ADR
411,SNA,SNA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,409.05,N,100,ADR
412,SO,SO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,410.05,N,100,ADR
413,LUV,LUV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,411.05,N,100,ADR
414,SWN,SWN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,412.05,N,100,ADR
415,SE,SE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,413.05,N,100,ADR
416,STJ,STJ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,414.05,N,100,ADR
417,SWK,SWK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,415.05,N,100,ADR
418,SPLS,SPLS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,416.05,N,100,ADR
419,SBUX,SBUX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,417.05,N,100,ADR
420,HOT,HOT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,418.05,N,100,ADR
421,STT,STT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,419.05,N,100,ADR
422,SRCL,SRCL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,420.05,N,100,ADR
423,SYK,SYK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,421.05,N,100,ADR
424,STI,STI,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,422.05,N,100,ADR
425,SYMC,SYMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,423.05,N,100,ADR
426,SYY,SYY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,424.05,N,100,ADR
427,TROW,TROW,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,425.05,N,100,ADR
428,TGT,TGT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,426.05,N,100,ADR
429,TEL,TEL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,427.05,N,100,ADR
430,TE,TE,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,428.05,N,100,ADR
431,THC,THC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,429.05,N,100,ADR
432,TDC,TDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,430.05,N,100,ADR
433,TSO,TSO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,431.05,N,100,ADR
434,TXN,TXN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,432.05,N,100,ADR
435,TXT,TXT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,433.05,N,100,ADR
436,HSY,HSY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,434.05,N,100,ADR
437,TRV,TRV,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,435.05,N,100,ADR
438,TMO,TMO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,436.05,N,100,ADR
439,TIF,TIF,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,437.05,N,100,ADR
440,TWX,TWX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,438.05,N,100,ADR
441,TWC,TWC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,439.05,N,100,ADR
442,TJX,TJX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,440.05,N,100,ADR
443,TMK,TMK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,441.05,N,100,ADR
444,TSS,TSS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,442.05,N,100,ADR
445,TSCO,TSCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,443.05,N,100,ADR
446,RIG,RIG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,444.05,N,100,ADR
447,TRIP,TRIP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,445.05,N,100,ADR
448,FOXA,FOXA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,446.05,N,100,ADR
449,TSN,TSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,447.05,N,100,ADR
450,TYC,TYC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,448.05,N,100,ADR
451,USB,USB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,449.05,N,100,ADR
452,UNP,UNP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,450.05,N,100,ADR
453,UNH,UNH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,451.05,N,100,ADR
454,UPS,UPS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,452.05,N,100,ADR
455,X,X,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,453.05,N,100,ADR
456,UTX,UTX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,454.05,N,100,ADR
457,UNM,UNM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,455.05,N,100,ADR
458,URBN,URBN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,456.05,N,100,ADR
459,VFC,VFC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,457.05,N,100,ADR
460,VLO,VLO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,458.05,N,100,ADR
461,VAR,VAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,459.05,N,100,ADR
462,VTR,VTR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,460.05,N,100,ADR
463,VRSN,VRSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,461.05,N,100,ADR
464,VZ,VZ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,462.05,N,100,ADR
465,VRTX,VRTX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,463.05,N,100,ADR
466,VIAB,VIAB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,464.05,N,100,ADR
467,V,V,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,465.05,N,100,ADR
468,VNO,VNO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,466.05,N,100,ADR
469,VMC,VMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,467.05,N,100,ADR
470,WMT,WMT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,468.05,N,100,ADR
471,WAG,WAG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,469.05,N,100,ADR
472,DIS,DIS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,470.05,N,100,ADR
473,GHC,GHC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,471.05,N,100,ADR
474,WM,WM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,472.05,N,100,ADR
475,WAT,WAT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,473.05,N,100,ADR
476,WLP,WLP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,474.05,N,100,ADR
477,WFC,WFC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,475.05,N,1,"ADR,IDT"
478,WDC,WDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,476.05,N,100,ADR
479,WU,WU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,477.05,N,100,ADR
480,WY,WY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,478.05,N,100,ADR
481,WHR,WHR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,479.05,N,100,ADR
482,WFM,WFM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,480.05,N,100,ADR
483,WMB,WMB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,481.05,N,100,ADR
484,WIN,WIN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,482.05,N,100,ADR
485,WEC,WEC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,483.05,N,100,ADR
486,WPX,WPX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,484.05,N,100,ADR
487,WYN,WYN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,485.05,N,100,ADR
488,WYNN,WYNN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,486.05,N,100,ADR
489,XEL,XEL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,487.05,N,100,ADR
490,XRX,XRX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,488.05,N,100,ADR
491,XLNX,XLNX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,489.05,N,100,ADR
492,XL,XL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,490.05,N,100,ADR
493,XYL,XYL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,491.05,N,100,ADR
494,YHOO,YHOO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,20:00:00,492.05,N,1,"ADR,IDT"
495,YUM,YUM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,493.05,N,100,ADR
496,ZMH,ZMH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,494.05,N,100,ADR
497,ZION,ZION,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,495.05,N,100,ADR
498,ZTS,ZTS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,2000,,496.05,N,100,ADR
