serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
683,JDORGOCHE,JDORGOCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1189750,,0.05,N,100,ADR
684,JENSONICO,JENSONICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1191500,,0.05,N,100,ADR
685,JETAIRWAY,JETAIRWAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1193250,,0.05,N,100,ADR
686,JEYPORE,JEYPORE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1195000,,0.05,N,100,ADR
687,JHS,JHS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1196750,,0.05,N,100,ADR
688,JIKIND,JIKIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1198500,,0.05,N,100,ADR
689,JINDCOT,JINDCOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1200250,,0.05,N,100,ADR
690,JINDRILL,JINDRILL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1202000,,0.05,N,100,ADR
691,JINDALPHO,JINDALPHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1203750,,0.05,N,100,ADR
692,JINDALPOL,JINDALPOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1205500,,0.05,N,100,ADR
693,JPIF,JPIF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1207250,,0.05,N,100,ADR
694,JINDALSAW,JINDALSAW,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1209000,,0.05,N,100,ADR
695,JSWHL,JSWHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1210750,,0.05,N,100,ADR
696,JSL,JSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1212500,,0.05,N,100,ADR
697,JINDALSTE,JINDALSTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1214250,,0.05,N,100,ADR
698,JINDWORLD,JINDWORLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1216000,,0.05,N,100,ADR
699,JKCEMENT,JKCEMENT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1217750,,0.05,N,100,ADR
700,JKLAKSHMI,JKLAKSHMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1219500,,0.05,N,100,ADR
701,JKPAPER,JKPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1221250,,0.05,N,100,ADR
702,JKTYRE,JKTYRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1223000,,0.05,N,100,ADR
703,JMFINANCI,JMFINANCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1224750,,0.05,N,100,ADR
704,JMCPROJEC,JMCPROJEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1226500,,0.05,N,100,ADR
705,JMTAUTOLT,JMTAUTOLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1228250,,0.05,N,100,ADR
706,JOCIL,JOCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1230000,,0.05,N,100,ADR
707,JSWENERGY,JSWENERGY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1231750,,0.05,N,100,ADR
708,JSWSTEEL,JSWSTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1233500,,0.05,N,100,ADR
709,JUBLFOOD,JUBLFOOD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1235250,,0.05,N,100,ADR
710,JUBLINDS,JUBLINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1237000,,0.05,N,100,ADR
711,JUBILANT,JUBILANT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1238750,,0.05,N,100,ADR
712,JUMBO,JUMBO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1240500,,0.05,N,100,ADR
713,JUSTDIAL,JUSTDIAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1242250,,0.05,N,100,ADR
714,JVLAGRO,JVLAGRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1244000,,0.05,N,100,ADR
715,JYOTHYLAB,JYOTHYLAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1245750,,0.05,N,100,ADR
716,JYOTISTRU,JYOTISTRU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1247500,,0.05,N,100,ADR
717,KSERASERA,KSERASERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1249250,,0.05,N,100,ADR
718,KABRAEXTR,KABRAEXTR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1251000,,0.05,N,100,ADR
719,KAJARIACE,KAJARIACE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1252750,,0.05,N,100,ADR
720,KAKATCEM,KAKATCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1254500,,0.05,N,100,ADR
721,ACCELYA,ACCELYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1256250,,0.05,N,100,ADR
722,KALINDEE,KALINDEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1258000,,0.05,N,100,ADR
723,KALPATPOW,KALPATPOW,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1259750,,0.05,N,100,ADR
724,KALYANIFR,KALYANIFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1261500,,0.05,N,100,ADR
725,KICL,KICL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1263250,,0.05,N,100,ADR
726,KSL,KSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1265000,,0.05,N,100,ADR
727,KAMATHOTE,KAMATHOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1266750,,0.05,N,100,ADR
728,KIL,KIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1268500,,0.05,N,100,ADR
729,KANANIIND,KANANIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1270250,,0.05,N,100,ADR
730,KANDAGIRI,KANDAGIRI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1272000,,0.05,N,100,ADR
731,KANORICHE,KANORICHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1273750,,0.05,N,100,ADR
732,KANSAINER,KANSAINER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1275500,,0.05,N,100,ADR
733,KARMAENG,KARMAENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1277250,,0.05,N,100,ADR
734,KTKBANK,KTKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1279000,,0.05,N,100,ADR
735,KARURKCP,KARURKCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1280750,,0.05,N,100,ADR
736,KARURVYSY,KARURVYSY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1282500,,0.05,N,100,ADR
737,KGL,KGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1284250,,0.05,N,100,ADR
738,KAUSHALYA,KAUSHALYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1286000,,0.05,N,100,ADR
739,KSCL,KSCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1287750,,0.05,N,100,ADR
740,KAVVERITE,KAVVERITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1289500,,0.05,N,100,ADR
741,KCP,KCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1291250,,0.05,N,100,ADR
742,KCPSUGIND,KCPSUGIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1293000,,0.05,N,100,ADR
743,KOPDRUGS,KOPDRUGS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1294750,,0.05,N,100,ADR
744,KEC,KEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1296500,,0.05,N,100,ADR
745,KEI,KEI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1298250,,0.05,N,100,ADR
746,KEMROCK,KEMROCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1300000,,0.05,N,100,ADR
747,KERNEX,KERNEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1301750,,0.05,N,100,ADR
748,KESARENT,KESARENT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1303500,,0.05,N,100,ADR
749,KTIL,KTIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1305250,,0.05,N,100,ADR
750,KESORAMIN,KESORAMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1307000,,0.05,N,100,ADR
751,KKCL,KKCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1308750,,0.05,N,100,ADR
752,KEYCORPSE,KEYCORPSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1310500,,0.05,N,100,ADR
753,KHAITANEL,KHAITANEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1312250,,0.05,N,100,ADR
754,KHAITANLT,KHAITANLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1314000,,0.05,N,100,ADR
755,KHANDSE,KHANDSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1315750,,0.05,N,100,ADR
756,KILITCH,KILITCH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1317500,,0.05,N,100,ADR
757,KFA,KFA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1319250,,0.05,N,100,ADR
758,KIRIINDUS,KIRIINDUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1321000,,0.05,N,100,ADR
759,KBIL,KBIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1322750,,0.05,N,100,ADR
760,KIRLOSBRO,KIRLOSBRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1324500,,0.05,N,100,ADR
761,KECL,KECL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1326250,,0.05,N,100,ADR
762,KIRLOSIND,KIRLOSIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1328000,,0.05,N,100,ADR
763,KIRLOSENG,KIRLOSENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1329750,,0.05,N,100,ADR
764,KITEX,KITEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1331500,,0.05,N,100,ADR
765,KITPLYIND,KITPLYIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1333250,,0.05,N,100,ADR
766,KLGSYSTEL,KLGSYSTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1335000,,0.05,N,100,ADR
767,KLRF,KLRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1336750,,0.05,N,100,ADR
768,KMSUGAR,KMSUGAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1338500,,0.05,N,100,ADR
769,KNRCON,KNRCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1340250,,0.05,N,100,ADR
770,KOHINOOR,KOHINOOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1342000,,0.05,N,100,ADR
771,KOLTEPATI,KOLTEPATI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1343750,,0.05,N,100,ADR
772,KOPRAN,KOPRAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1345500,,0.05,N,100,ADR
773,KOTAKGOLD,KOTAKGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1347250,,0.05,N,100,ADR
774,KOTAKBANK,KOTAKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1349000,,0.05,N,100,ADR
775,KOTAKNIFT,KOTAKNIFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1350750,,0.05,N,100,ADR
776,KOTAKPSUB,KOTAKPSUB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1352500,,0.05,N,100,ADR
777,KOTHARIPE,KOTHARIPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1354250,,0.05,N,100,ADR
778,KOTHARIPR,KOTHARIPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1356000,,0.05,N,100,ADR
779,KOTARISUG,KOTARISUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1357750,,0.05,N,100,ADR
780,KOVAI,KOVAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1359500,,0.05,N,100,ADR
781,KPIT,KPIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1361250,,0.05,N,100,ADR
782,KPRMILL,KPRMILL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1363000,,0.05,N,100,ADR
783,KRBL,KRBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1364750,,0.05,N,100,ADR
784,KRISHNAEN,KRISHNAEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1366500,,0.05,N,100,ADR
785,KRITIIND,KRITIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1368250,,0.05,N,100,ADR
786,KSBPUMPS,KSBPUMPS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1370000,,0.05,N,100,ADR
787,KSE,KSE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1371750,,0.05,N,100,ADR
788,KSK,KSK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1373500,,0.05,N,100,ADR
789,KWALITY,KWALITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1375250,,0.05,N,100,ADR
790,L&TFH,L&TFH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1377000,,0.05,N,100,ADR
791,LAOPALA,LAOPALA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1378750,,0.05,N,100,ADR
792,LAKSHMIEF,LAKSHMIEF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1380500,,0.05,N,100,ADR
793,LAKSHMIFI,LAKSHMIFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1382250,,0.05,N,100,ADR
794,LAXMIMACH,LAXMIMACH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1384000,,0.05,N,100,ADR
795,LAKSHMIMI,LAKSHMIMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1385750,,0.05,N,100,ADR
796,LAKPRE,LAKPRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1387500,,0.05,N,100,ADR
797,LAKSHVILA,LAKSHVILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1389250,,0.05,N,100,ADR
798,LANCOIN,LANCOIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1391000,,0.05,N,100,ADR
799,LITL,LITL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1392750,,0.05,N,100,ADR
800,LPDC,LPDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1394500,,0.05,N,100,ADR
801,LT,LT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1396250,,0.05,N,100,ADR
802,LGBBROSLT,LGBBROSLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1398000,,0.05,N,100,ADR
803,LGBFORGE,LGBFORGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1399750,,0.05,N,100,ADR
804,LIBERTSHO,LIBERTSHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1401500,,0.05,N,100,ADR
805,LICHSGFIN,LICHSGFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1403250,,0.05,N,100,ADR
806,LLOYDELEN,LLOYDELEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1405000,,0.05,N,100,ADR
807,LLOYDFIN,LLOYDFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1406750,,0.05,N,100,ADR
808,UTTAMVALU,UTTAMVALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1408500,,0.05,N,100,ADR
809,LML,LML,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1410250,,0.05,N,100,ADR
810,LOGIXMICR,LOGIXMICR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1412000,,0.05,N,100,ADR
811,LOKESHMAC,LOKESHMAC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1413750,,0.05,N,100,ADR
812,LOTUSEYE,LOTUSEYE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1415500,,0.05,N,100,ADR
813,LOVABLE,LOVABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1417250,,0.05,N,100,ADR
814,DAAWAT,DAAWAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1419000,,0.05,N,100,ADR
815,LUMAXTECH,LUMAXTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1420750,,0.05,N,100,ADR
816,LUMAXAUTO,LUMAXAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1422500,,0.05,N,100,ADR
817,LUMAXIND,LUMAXIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1424250,,0.05,N,100,ADR
818,LUPIN,LUPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1426000,,0.05,N,100,ADR
819,LYKALABS,LYKALABS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1427750,,0.05,N,100,ADR
820,LYPSAGEMS,LYPSAGEMS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1429500,,0.05,N,100,ADR
821,UJAAS,UJAAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1431250,,0.05,N,100,ADR
822,MADHAV,MADHAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1433000,,0.05,N,100,ADR
823,MADHUCON,MADHUCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1434750,,0.05,N,100,ADR
824,RAMCOCEM,RAMCOCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1436500,,0.05,N,100,ADR
825,MADRASFER,MADRASFER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1438250,,0.05,N,100,ADR
826,MAGMA,MAGMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1440000,,0.05,N,100,ADR
827,MAGNUM1,MAGNUM1,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1441750,,0.05,N,100,ADR
828,MTNL,MTNL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1443500,,0.05,N,100,ADR
829,MAHSCOOTE,MAHSCOOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1445250,,0.05,N,100,ADR
830,MAHSEAMLE,MAHSEAMLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1447000,,0.05,N,100,ADR
831,MMFS,MMFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1448750,,0.05,N,100,ADR
832,MM,MM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1450500,,0.05,N,100,ADR
833,MAHINDCIE,MAHINDCIE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1452250,,0.05,N,100,ADR
834,MHRIL,MHRIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1454000,,0.05,N,100,ADR
835,MAHLIFE,MAHLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1455750,,0.05,N,100,ADR
836,MAHINDUGI,MAHINDUGI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1457500,,0.05,N,100,ADR
837,MAITHANAL,MAITHANAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1459250,,0.05,N,100,ADR
838,MALUPAPER,MALUPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1461000,,0.05,N,100,ADR
839,MALWACOTT,MALWACOTT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1462750,,0.05,N,100,ADR
840,MAANALU,MAANALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1464500,,0.05,N,100,ADR
841,MANINDS,MANINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1466250,,0.05,N,100,ADR
842,MANINFRA,MANINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1468000,,0.05,N,100,ADR
843,MANAKSIA,MANAKSIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1469750,,0.05,N,100,ADR
844,MANALIPET,MANALIPET,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1471500,,0.05,N,100,ADR
845,MANAPPURA,MANAPPURA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1473250,,0.05,N,100,ADR
846,MANDHANA,MANDHANA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1475000,,0.05,N,100,ADR
847,MANGLMCEM,MANGLMCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1476750,,0.05,N,100,ADR
848,MANGALAM,MANGALAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1478500,,0.05,N,100,ADR
849,MANGTIMBE,MANGTIMBE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1480250,,0.05,N,100,ADR
850,MANGCHEFE,MANGCHEFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1482000,,0.05,N,100,ADR
851,MRPL,MRPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1483750,,0.05,N,100,ADR
852,MANJEERA,MANJEERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1485500,,0.05,N,100,ADR
853,MANJUSHRE,MANJUSHRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1487250,,0.05,N,100,ADR
854,MANUGRAPH,MANUGRAPH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1489000,,0.05,N,100,ADR
855,MARALOVER,MARALOVER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1490750,,0.05,N,100,ADR
856,MARG,MARG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1492500,,0.05,N,100,ADR
857,MARICO,MARICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1494250,,0.05,N,100,ADR
858,MARKSANS,MARKSANS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1496000,,0.05,N,100,ADR
859,MARUTI,MARUTI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1497750,,0.05,N,100,ADR
860,MASTEK,MASTEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1499500,,0.05,N,100,ADR
861,MAWANASUG,MAWANASUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1501250,,0.05,N,100,ADR
862,MAX,MAX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1503000,,0.05,N,100,ADR
863,MAXWELL,MAXWELL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1504750,,0.05,N,100,ADR
864,MAYURUNIQ,MAYURUNIQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1506500,,0.05,N,100,ADR
865,MBLINFRA,MBLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1508250,,0.05,N,100,ADR
866,MCDHOLDIN,MCDHOLDIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1510000,,0.05,N,100,ADR
867,MCLEODRUS,MCLEODRUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1511750,,0.05,N,100,ADR
868,MBECL,MBECL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1513500,,0.05,N,100,ADR
869,MEGASOFT,MEGASOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1515250,,0.05,N,100,ADR
870,MEGH,MEGH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1517000,,0.05,N,100,ADR
871,MELSTAR,MELSTAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1518750,,0.05,N,100,ADR
872,MERCATOR,MERCATOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1520500,,0.05,N,100,ADR
873,MERCK,MERCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1522250,,0.05,N,100,ADR
874,METKORE,METKORE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1524000,,0.05,N,100,ADR
875,MIC,MIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1525750,,0.05,N,100,ADR
876,MICROTECH,MICROTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1527500,,0.05,N,100,ADR
877,MICROSEC,MICROSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1529250,,0.05,N,100,ADR
878,NEXTMEDIA,NEXTMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1531000,,0.05,N,100,ADR
879,MINDACORP,MINDACORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1532750,,0.05,N,100,ADR
880,MINDAIND,MINDAIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1534500,,0.05,N,100,ADR
881,MINDTREE,MINDTREE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1536250,,0.05,N,100,ADR
882,MIRCELECT,MIRCELECT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1538000,,0.05,N,100,ADR
883,MIRZAINT,MIRZAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1539750,,0.05,N,100,ADR
884,MITCON,MITCON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1541500,,0.05,N,100,ADR
885,MMFL,MMFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1543250,,0.05,N,100,ADR
886,MMTC,MMTC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1545000,,0.05,N,100,ADR
887,MOHITIND,MOHITIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1546750,,0.05,N,100,ADR
888,MOIL,MOIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1548500,,0.05,N,100,ADR
889,CGCL,CGCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1550250,,0.05,N,100,ADR
890,MONNETISP,MONNETISP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1552000,,0.05,N,100,ADR
891,MONSANTO,MONSANTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1553750,,0.05,N,100,ADR
892,MORARJEE,MORARJEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1555500,,0.05,N,100,ADR
893,MOREPENLA,MOREPENLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1557250,,0.05,N,100,ADR
894,MOSERBAER,MOSERBAER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1559000,,0.05,N,100,ADR
895,MOTHERSUM,MOTHERSUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1560750,,0.05,N,100,ADR
896,MOTILALOF,MOTILALOF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1562500,,0.05,N,100,ADR
897,MGOLD,MGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1564250,,0.05,N,100,ADR
898,M100,M100,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1566000,,0.05,N,100,ADR
899,M50,M50,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1567750,,0.05,N,100,ADR
900,N100,N100,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1569500,,0.05,N,100,ADR
901,MOTOGENFI,MOTOGENFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1571250,,0.05,N,100,ADR
902,MPHASIS,MPHASIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1573000,,0.05,N,100,ADR
903,MPSLTD,MPSLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1574750,,0.05,N,100,ADR
904,MRF,MRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1576500,,0.05,N,100,ADR
905,MRO-TEK,MRO-TEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1578250,,0.05,N,100,ADR
906,WELPROJ,WELPROJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1580000,,0.05,N,100,ADR
907,MSPL,MSPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1581750,,0.05,N,100,ADR
908,MTEDUCARE,MTEDUCARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1583500,,0.05,N,100,ADR
