serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
1174,RANASUG,RANASUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1175,RANBAXY,RANBAXY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1176,RBL,RBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1177,RANEENGIN,RANEENGIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1178,RANEHOLDI,RANEHOLDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1179,RML,RML,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1180,RANKLIN,RANKLIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1181,RCF,RCF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1182,RASOYPR,RASOYPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1183,RATNAMANI,RATNAMANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1184,RKDL,RKDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1185,RAYMOND,RAYMOND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1186,REDINGTON,REDINGTON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1187,REFEX,REFEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1188,REGENCERA,REGENCERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1189,REIAGROLT,REIAGROLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1190,REISIXTEN,REISIXTEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1191,RELAXO,RELAXO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1192,RBN,RBN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1193,RELCAPITA,RELCAPITA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1194,RCOM,RCOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1195,RIIL,RIIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1196,RELIANCE,RELIANCE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1197,RELINFRA,RELINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1198,RELMEDIA,RELMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1199,RPOWER,RPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1200,RELIGARE,RELIGARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1201,RELIGAREG,RELIGAREG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1202,RELGRNIFT,RELGRNIFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1203,REMSONSIN,REMSONSIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1204,RJL,RJL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1205,REPCOHOME,REPCOHOME,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1206,REPRO,REPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1207,RESPONIND,RESPONIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1208,RMMIL,RMMIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1209,REVATHI,REVATHI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1210,RICOAUTO,RICOAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1211,ROHITFERR,ROHITFERR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1212,ROLTA,ROLTA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1213,TARMAT,TARMAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1214,ROSSELLIN,ROSSELLIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1215,ROHLTD,ROHLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1216,RPGLIFE,RPGLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1217,RPPINFRA,RPPINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1218,RSWM,RSWM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1219,RUBYMILLS,RUBYMILLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1220,RUCHINFRA,RUCHINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1221,RUCHISOYA,RUCHISOYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1222,RUCHIRA,RUCHIRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1223,RUPA,RUPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1224,RECLTD,RECLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1225,RUSHIL,RUSHIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1226,SKUMARSYN,SKUMARSYN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1227,SMOBILITY,SMOBILITY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1228,SABERORGA,SABERORGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1229,SADBHAV,SADBHAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1230,SAGCEM,SAGCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1231,SAHPETRO,SAHPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1232,SAKSOFT,SAKSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1233,SAKTHIFIN,SAKTHIFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1234,SAKHTISUG,SAKHTISUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1235,SAKUMA,SAKUMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1236,SALSTEEL,SALSTEEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1237,SALONACOT,SALONACOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1238,SALORAINT,SALORAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1239,SAMINDUS,SAMINDUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1240,SAMBANDAM,SAMBANDAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1241,SAMBHAAV,SAMBHAAV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1242,SAMTEL,SAMTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1243,SANDESH,SANDESH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1244,SANGAMIND,SANGAMIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1245,SANGHIIND,SANGHIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1246,SANGHVIFO,SANGHVIFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1247,SANGHVIMO,SANGHVIMO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1248,SANWARIA,SANWARIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1249,SARDAEN,SARDAEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1250,SAREGAMA,SAREGAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1251,SARLAPOLY,SARLAPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1252,SARTHAKIN,SARTHAKIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1253,SASKEN,SASKEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1254,SATHAISPA,SATHAISPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1255,SAVERA,SAVERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1256,SOTL,SOTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1257,SAYAJIHOT,SAYAJIHOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1258,SBIGETS,SBIGETS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1259,SCHNEIDER,SCHNEIDER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1260,SEINV,SEINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1261,SEPOWER,SEPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1262,SEAMECLTD,SEAMECLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1263,SELMCL,SELMCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1264,SELAN,SELAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1265,STEL,STEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1266,SERVALL,SERVALL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1267,SSLT,SSLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1268,SESHAPAPE,SESHAPAPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1269,SEZAL,SEZAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1270,SHAHALLOY,SHAHALLOY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1271,SHAKTIPUM,SHAKTIPUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1272,SHALPAINT,SHALPAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1273,SHANTIGEA,SHANTIGEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1274,SHARONBIO,SHARONBIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1275,SHARRESLT,SHARRESLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1276,SHASUNPHA,SHASUNPHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1277,SPYL,SPYL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1278,SHILPAMED,SHILPAMED,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1279,SHILPI,SHILPI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1280,SCI,SCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1281,SHIRPUR-G,SHIRPUR-G,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1282,SHIV-VANI,SHIV-VANI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1283,SHIVTEX,SHIVTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1284,SHIVAMAUT,SHIVAMAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1285,SHOPERSTO,SHOPERSTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1286,SHREEASHT,SHREEASHT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1287,SHREECEM,SHREECEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1288,SGFL,SGFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1289,SGJHL,SGJHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1290,SHREERAMA,SHREERAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1291,RENUKA,RENUKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1292,SHRENUJ,SHRENUJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1293,SHREYANIN,SHREYANIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1294,SHREYAS,SHREYAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1295,SHLAKSHMI,SHLAKSHMI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1296,SHRINATRA,SHRINATRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1297,SHRIRAMCI,SHRIRAMCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1298,SHRIRAMEP,SHRIRAMEP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1299,SRTRANSFI,SRTRANSFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1300,SHYAMTEL,SHYAMTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1301,SICAGEN,SICAGEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1302,SICAL,SICAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1303,SIEMENS,SIEMENS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1304,SIGNETIND,SIGNETIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1305,SILINV,SILINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1306,SIMBHSUGA,SIMBHSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1307,SIMPLEXCA,SIMPLEXCA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1308,SIMPLEXIN,SIMPLEXIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1309,SIMPLEX,SIMPLEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1310,SINTEX,SINTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1311,SIRPAPER,SIRPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1312,SITASHREE,SITASHREE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1313,SIYSIL,SIYSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1314,SJVN,SJVN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1315,SKFINDIA,SKFINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1316,SKMEGGPRO,SKMEGGPRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1317,SKSMICRO,SKSMICRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1318,SMARTLINK,SMARTLINK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1319,SMSPHARMA,SMSPHARMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1320,SOBHA,SOBHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1321,CURATECH,CURATECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1322,SOFTTECHG,SOFTTECHG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1323,SOLARINDS,SOLARINDS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1324,SOMATEX,SOMATEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1325,SOMANYCER,SOMANYCER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1326,SONASTEER,SONASTEER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1327,SONATSOFT,SONATSOFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1328,SOUTHBANK,SOUTHBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1329,SOUISPAT,SOUISPAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1330,SPIC,SPIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1331,SPANCO,SPANCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1332,SPECIALIT,SPECIALIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1333,SPECTACLE,SPECTACLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1334,SPENTEX,SPENTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1335,SPLIL,SPLIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1336,SPMLINFRA,SPMLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1337,SRHHYPOLT,SRHHYPOLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1338,SREEL,SREEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1339,SREINFRA,SREINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1340,SRF,SRF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1341,SABTN,SABTN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1342,SRICHAMUN,SRICHAMUN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1343,SRSLTD,SRSLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1344,SIL,SIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1345,SFCL,SFCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1346,STARPAPER,STARPAPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1347,SBBJ,SBBJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1348,SBIN,SBIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1349,MYSOREBAN,MYSOREBAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1350,SBT,SBT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1351,STCINDIA,STCINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1352,SAIL,SAIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1353,SSWL,SSWL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1354,STERLINBI,STERLINBI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1355,STERTOOLS,STERTOOLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1356,STRTECH,STRTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1357,STINDIA,STINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1358,SGL,SGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1359,STOREONE,STOREONE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1360,STAR,STAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1361,THEBYKE,THEBYKE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1362,SUBEX,SUBEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1363,SUBROS,SUBROS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1364,SUDAR,SUDAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1365,SUDARSCHE,SUDARSCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1366,SMPL,SMPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1367,SUJANATWR,SUJANATWR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1368,SUJANAUNI,SUJANAUNI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1369,SUMEETIND,SUMEETIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1370,SUMMITSEC,SUMMITSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1371,SPARC,SPARC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1372,SUNPHARMA,SUNPHARMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1373,SUNTV,SUNTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1374,SUNDRMBRA,SUNDRMBRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1375,SUNDARMFI,SUNDARMFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1376,SUNDARAM,SUNDARAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1377,SUNCLAYLT,SUNCLAYLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1378,SUNDRMFAS,SUNDRMFAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1379,SUNFLAG,SUNFLAG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1380,SUNILHITE,SUNILHITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1381,SUNTECK,SUNTECK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1382,SUPER,SUPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1383,SUPERSPIN,SUPERSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1384,SUPRAJIT,SUPRAJIT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1385,SUPREMEIN,SUPREMEIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1386,SUPPETRO,SUPPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1387,SUPREMETE,SUPREMETE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1388,SURANACOR,SURANACOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1389,SURANAIND,SURANAIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1390,SURANATP,SURANATP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1391,SURANAVEL,SURANAVEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1392,SURYAPHAR,SURYAPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1393,SURYAROSN,SURYAROSN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1394,SURYAJYOT,SURYAJYOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1395,SURYALAXM,SURYALAXM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1396,SUTLEJTEX,SUTLEJTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1397,SUVEN,SUVEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1398,SUZLON,SUZLON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1399,SWANENERG,SWANENERG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1400,SWARAJENG,SWARAJENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1401,SMLISUZU,SMLISUZU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1402,SYMPHONY,SYMPHONY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1403,SYNCOM,SYNCOM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1404,SYNDIBANK,SYNDIBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1405,TAINWALCH,TAINWALCH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1406,TAJGVK,TAJGVK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
