serialno,brokersymbol,exchangesymbol,displayname,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barstarttime,streaming,strategy
885,MFSL,MFSL,MFSL,STK,NSE,,INR,,,,1,,4,DATA
886,MAXVIL,MAXVIL,MAXVIL,STK,NSE,,INR,,,,1,,4,DATA
887,MAXWELL,MAXWELL,MAXWELL,STK,NSE,,INR,,,,1,,4,DATA
888,MAYURUNIQ,MAYURUNIQ,MAYURUNIQ,STK,NSE,,INR,,,,1,,4,DATA
889,MBLINFRA,MBLINFRA,MBLINFRA,STK,NSE,,INR,,,,1,,4,DATA
890,MCDHOLDIN,MCDHOLDING,MCDHOLDING,STK,NSE,,INR,,,,1,,4,DATA
891,MCLEODRUS,MCLEODRUSS,MCLEODRUSS,STK,NSE,,INR,,,,1,,4,DATA
892,MBECL,MBECL,MBECL,STK,NSE,,INR,,,,1,,4,DATA
893,MEGASOFT,MEGASOFT,MEGASOFT,STK,NSE,,INR,,,,1,,4,DATA
894,MEGH,MEGH,MEGH,STK,NSE,,INR,,,,1,,4,DATA
895,MELSTAR,MELSTAR,MELSTAR,STK,NSE,,INR,,,,1,,4,DATA
896,MENONBE,MENONBE,MENONBE,STK,NSE,,INR,,,,1,,4,DATA
897,MEP,MEP,MEP,STK,NSE,,INR,,,,1,,4,DATA
898,MERCATOR,MERCATOR,MERCATOR,STK,NSE,,INR,,,,1,,4,DATA
899,MERCK,MERCK,MERCK,STK,NSE,,INR,,,,1,,4,DATA
900,METALFORG,METALFORGE,METALFORGE,STK,NSE,,INR,,,,1,,4,DATA
901,METKORE,METKORE,METKORE,STK,NSE,,INR,,,,1,,4,DATA
902,MIC,MIC,MIC,STK,NSE,,INR,,,,1,,4,DATA
903,MICROSEC,MICROSEC,MICROSEC,STK,NSE,,INR,,,,1,,4,DATA
904,MINDACORP,MINDACORP,MINDACORP,STK,NSE,,INR,,,,1,,4,DATA
905,MINDAIND,MINDAIND,MINDAIND,STK,NSE,,INR,,,,1,,4,DATA
906,MINDTREE,MINDTREE,MINDTREE,STK,NSE,,INR,,,,1,,4,DATA
907,MIRCELECT,MIRCELECTR,MIRCELECTR,STK,NSE,,INR,,,,1,,4,DATA
908,MIRZAINT,MIRZAINT,MIRZAINT,STK,NSE,,INR,,,,1,,4,DATA
909,MITCON,MITCON,MITCON,STK,NSE,,INR,,,,1,,4,DATA
910,MMTC,MMTC,MMTC,STK,NSE,,INR,,,,1,,4,DATA
911,MOHITIND,MOHITIND,MOHITIND,STK,NSE,,INR,,,,1,,4,DATA
912,MOIL,MOIL,MOIL,STK,NSE,,INR,,,,1,,4,DATA
913,MOLDTKPAC,MOLDTKPAC,MOLDTKPAC,STK,NSE,,INR,,,,1,,4,DATA
914,MOMAI,MOMAI,MOMAI,STK,NSE,,INR,,,,1,,4,DATA
915,MONNETISP,MONNETISPA,MONNETISPA,STK,NSE,,INR,,,,1,,4,DATA
916,MONSANTO,MONSANTO,MONSANTO,STK,NSE,,INR,,,,1,,4,DATA
917,MONTECARL,MONTECARLO,MONTECARLO,STK,NSE,,INR,,,,1,,4,DATA
918,MORARJEE,MORARJEE,MORARJEE,STK,NSE,,INR,,,,1,,4,DATA
919,MOREPENLA,MOREPENLAB,MOREPENLAB,STK,NSE,,INR,,,,1,,4,DATA
920,MOSERBAER,MOSERBAER,MOSERBAER,STK,NSE,,INR,,,,1,,4,DATA
921,MOTHERSUM,MOTHERSUMI,MOTHERSUMI,STK,NSE,,INR,,,,1,,4,DATA
922,MOTILALOF,MOTILALOFS,MOTILALOFS,STK,NSE,,INR,,,,1,,4,DATA
923,M100,M100,M100,STK,NSE,,INR,,,,1,,4,DATA
924,M50,M50,M50,STK,NSE,,INR,,,,1,,4,DATA
925,N100,N100,N100,STK,NSE,,INR,,,,1,,4,DATA
926,MOTOGENFI,MOTOGENFIN,MOTOGENFIN,STK,NSE,,INR,,,,1,,4,DATA
927,MPHASIS,MPHASIS,MPHASIS,STK,NSE,,INR,,,,1,,4,DATA
928,MPSLTD,MPSLTD,MPSLTD,STK,NSE,,INR,,,,1,,4,DATA
929,MRF,MRF,MRF,STK,NSE,,INR,,,,1,,4,DATA
930,MRO-TEK,MRO-TEK,MRO-TEK,STK,NSE,,INR,,,,1,,4,DATA
931,MSPL,MSPL,MSPL,STK,NSE,,INR,,,,1,,4,DATA
932,MTEDUCARE,MTEDUCARE,MTEDUCARE,STK,NSE,,INR,,,,1,,4,DATA
933,MUKANDENG,MUKANDENGG,MUKANDENGG,STK,NSE,,INR,,,,1,,4,DATA
934,MUKANDLTD,MUKANDLTD,MUKANDLTD,STK,NSE,,INR,,,,1,,4,DATA
935,MUKTAARTS,MUKTAARTS,MUKTAARTS,STK,NSE,,INR,,,,1,,4,DATA
936,MCX,MCX,MCX,STK,NSE,,INR,,,,1,,4,DATA
937,MUNJALAU,MUNJALAU,MUNJALAU,STK,NSE,,INR,,,,1,,4,DATA
938,MUNJALSHO,MUNJALSHOW,MUNJALSHOW,STK,NSE,,INR,,,,1,,4,DATA
939,MURUDCERA,MURUDCERA,MURUDCERA,STK,NSE,,INR,,,,1,,4,DATA
940,MUTHOOTCA,MUTHOOTCAP,MUTHOOTCAP,STK,NSE,,INR,,,,1,,4,DATA
941,MUTHOOTFI,MUTHOOTFIN,MUTHOOTFIN,STK,NSE,,INR,,,,1,,4,DATA
942,MVL,MVL,MVL,STK,NSE,,INR,,,,1,,4,DATA
943,NAGAFERT,NAGAFERT,NAGAFERT,STK,NSE,,INR,,,,1,,4,DATA
944,NAGAROIL,NAGAROIL,NAGAROIL,STK,NSE,,INR,,,,1,,4,DATA
945,NAGREEKCA,NAGREEKCAP,NAGREEKCAP,STK,NSE,,INR,,,,1,,4,DATA
946,NAGREEKEX,NAGREEKEXP,NAGREEKEXP,STK,NSE,,INR,,,,1,,4,DATA
947,NAHARCAP,NAHARCAP,NAHARCAP,STK,NSE,,INR,,,,1,,4,DATA
948,NAHARINDU,NAHARINDUS,NAHARINDUS,STK,NSE,,INR,,,,1,,4,DATA
949,NAHARPOLY,NAHARPOLY,NAHARPOLY,STK,NSE,,INR,,,,1,,4,DATA
950,NAHARSPIN,NAHARSPING,NAHARSPING,STK,NSE,,INR,,,,1,,4,DATA
951,NAKODA,NAKODA,NAKODA,STK,NSE,,INR,,,,1,,4,DATA
952,NSIL,NSIL,NSIL,STK,NSE,,INR,,,,1,,4,DATA
953,NDL,NDL,NDL,STK,NSE,,INR,,,,1,,4,DATA
954,NH,NH,NH,STK,NSE,,INR,,,,1,,4,DATA
955,NATCOPHAR,NATCOPHARM,NATCOPHARM,STK,NSE,,INR,,,,1,,4,DATA
956,NATHBIOGE,NATHBIOGEN,NATHBIOGEN,STK,NSE,,INR,,,,1,,4,DATA
957,NATIONALU,NATIONALUM,NATIONALUM,STK,NSE,,INR,,,,1,,4,DATA
958,NFL,NFL,NFL,STK,NSE,,INR,,,,1,,4,DATA
959,NATNLSTEE,NATNLSTEEL,NATNLSTEEL,STK,NSE,,INR,,,,1,,4,DATA
960,NBVENTURE,NBVENTURES,NBVENTURES,STK,NSE,,INR,,,,1,,4,DATA
961,NAVINFLUO,NAVINFLUOR,NAVINFLUOR,STK,NSE,,INR,,,,1,,4,DATA
962,NAVKARCOR,NAVKARCORP,NAVKARCORP,STK,NSE,,INR,,,,1,,4,DATA
963,NAVNETEDU,NAVNETEDUL,NAVNETEDUL,STK,NSE,,INR,,,,1,,4,DATA
964,NBCC,NBCC,NBCC,STK,NSE,,INR,,,,1,,4,DATA
965,NCC,NCC,NCC,STK,NSE,,INR,,,,1,,4,DATA
966,NCLIND,NCLIND,NCLIND,STK,NSE,,INR,,,,1,,4,DATA
967,NECLIFE,NECLIFE,NECLIFE,STK,NSE,,INR,,,,1,,4,DATA
968,NELCAST,NELCAST,NELCAST,STK,NSE,,INR,,,,1,,4,DATA
969,NELCO,NELCO,NELCO,STK,NSE,,INR,,,,1,,4,DATA
970,NEPCMICON,NEPCMICON,NEPCMICON,STK,NSE,,INR,,,,1,,4,DATA
971,NESCO,NESCO,NESCO,STK,NSE,,INR,,,,1,,4,DATA
972,NESTLEIND,NESTLEIND,NESTLEIND,STK,NSE,,INR,,,,1,,4,DATA
973,NET4,NET4,NET4,STK,NSE,,INR,,,,1,,4,DATA
974,NETWORK18,NETWORK18,NETWORK18,STK,NSE,,INR,,,,1,,4,DATA
975,NEULANDLA,NEULANDLAB,NEULANDLAB,STK,NSE,,INR,,,,1,,4,DATA
976,NDTV,NDTV,NDTV,STK,NSE,,INR,,,,1,,4,DATA
977,NEXTMEDIA,NEXTMEDIA,NEXTMEDIA,STK,NSE,,INR,,,,1,,4,DATA
978,NEYVELILI,NEYVELILIG,NEYVELILIG,STK,NSE,,INR,,,,1,,4,DATA
979,NHPC,NHPC,NHPC,STK,NSE,,INR,,,,1,,4,DATA
980,NICCO,NICCO,NICCO,STK,NSE,,INR,,,,1,,4,DATA
981,NIITLTD,NIITLTD,NIITLTD,STK,NSE,,INR,,,,1,,4,DATA
982,NIITTECH,NIITTECH,NIITTECH,STK,NSE,,INR,,,,1,,4,DATA
983,NILAINFRA,NILAINFRA,NILAINFRA,STK,NSE,,INR,,,,1,,4,DATA
984,NILKAMAL,NILKAMAL,NILKAMAL,STK,NSE,,INR,,,,1,,4,DATA
985,NIRVIKARA,NIRVIKARA,NIRVIKARA,STK,NSE,,INR,,,,1,,4,DATA
986,NITCO,NITCO,NITCO,STK,NSE,,INR,,,,1,,4,DATA
987,NITESHEST,NITESHEST,NITESHEST,STK,NSE,,INR,,,,1,,4,DATA
988,NITINFIRE,NITINFIRE,NITINFIRE,STK,NSE,,INR,,,,1,,4,DATA
989,NITINSPIN,NITINSPIN,NITINSPIN,STK,NSE,,INR,,,,1,,4,DATA
990,NKIND,NKIND,NKIND,STK,NSE,,INR,,,,1,,4,DATA
991,NMDC,NMDC,NMDC,STK,NSE,,INR,,,,1,,4,DATA
992,NOCIL,NOCIL,NOCIL,STK,NSE,,INR,,,,1,,4,DATA
993,NOESISIND,NOESISIND,NOESISIND,STK,NSE,,INR,,,,1,,4,DATA
994,NOIDATOLL,NOIDATOLL,NOIDATOLL,STK,NSE,,INR,,,,1,,4,DATA
995,NORBTEAEX,NORBTEAEXP,NORBTEAEXP,STK,NSE,,INR,,,,1,,4,DATA
996,NECCLTD,NECCLTD,NECCLTD,STK,NSE,,INR,,,,1,,4,DATA
997,NGCT,NGCT,NGCT,STK,NSE,,INR,,,,1,,4,DATA
998,NRBBEARIN,NRBBEARING,NRBBEARING,STK,NSE,,INR,,,,1,,4,DATA
999,NIBL,NIBL,NIBL,STK,NSE,,INR,,,,1,,4,DATA
1000,NTPC,NTPC,NTPC,STK,NSE,,INR,,,,1,,4,DATA
1001,NUTEK,NUTEK,NUTEK,STK,NSE,,INR,,,,1,,4,DATA
1002,NUCLEUS,NUCLEUS,NUCLEUS,STK,NSE,,INR,,,,1,,4,DATA
1003,OBEROIRLT,OBEROIRLTY,OBEROIRLTY,STK,NSE,,INR,,,,1,,4,DATA
1004,OCL,OCL,OCL,STK,NSE,,INR,,,,1,,4,DATA
1005,OISL,OISL,OISL,STK,NSE,,INR,,,,1,,4,DATA
1006,ONGC,ONGC,ONGC,STK,NSE,,INR,,,,1,,4,DATA
1007,OILCOUNTU,OILCOUNTUB,OILCOUNTUB,STK,NSE,,INR,,,,1,,4,DATA
1008,OIL,OIL,OIL,STK,NSE,,INR,,,,1,,4,DATA
1009,OMMETALS,OMMETALS,OMMETALS,STK,NSE,,INR,,,,1,,4,DATA
1010,OMAXAUTO,OMAXAUTO,OMAXAUTO,STK,NSE,,INR,,,,1,,4,DATA
1011,OMAXE,OMAXE,OMAXE,STK,NSE,,INR,,,,1,,4,DATA
1012,OMKARCHEM,OMKARCHEM,OMKARCHEM,STK,NSE,,INR,,,,1,,4,DATA
1013,OMNITECH,OMNITECH,OMNITECH,STK,NSE,,INR,,,,1,,4,DATA
1014,ONELIFECA,ONELIFECAP,ONELIFECAP,STK,NSE,,INR,,,,1,,4,DATA
1015,ONMOBILE,ONMOBILE,ONMOBILE,STK,NSE,,INR,,,,1,,4,DATA
1016,ONWARDTEC,ONWARDTEC,ONWARDTEC,STK,NSE,,INR,,,,1,,4,DATA
1017,OPAL,OPAL,OPAL,STK,NSE,,INR,,,,1,,4,DATA
1018,OPTOCIRCU,OPTOCIRCUI,OPTOCIRCUI,STK,NSE,,INR,,,,1,,4,DATA
1019,OFSS,OFSS,OFSS,STK,NSE,,INR,,,,1,,4,DATA
1020,ORBITCORP,ORBITCORP,ORBITCORP,STK,NSE,,INR,,,,1,,4,DATA
1021,ORBTEXP,ORBTEXP,ORBTEXP,STK,NSE,,INR,,,,1,,4,DATA
1022,ORCHIDPHA,ORCHIDPHAR,ORCHIDPHAR,STK,NSE,,INR,,,,1,,4,DATA
1023,ORICONENT,ORICONENT,ORICONENT,STK,NSE,,INR,,,,1,,4,DATA
1024,ORIENTABR,ORIENTABRA,ORIENTABRA,STK,NSE,,INR,,,,1,,4,DATA
1025,ORIENTBEL,ORIENTBELL,ORIENTBELL,STK,NSE,,INR,,,,1,,4,DATA
1026,ORIENTCEM,ORIENTCEM,ORIENTCEM,STK,NSE,,INR,,,,1,,4,DATA
1027,GREENPOWE,GREENPOWER,GREENPOWER,STK,NSE,,INR,,,,1,,4,DATA
1028,ORIENTPPR,ORIENTPPR,ORIENTPPR,STK,NSE,,INR,,,,1,,4,DATA
1029,ORIENTLTD,ORIENTLTD,ORIENTLTD,STK,NSE,,INR,,,,1,,4,DATA
1030,ORIENTREF,ORIENTREF,ORIENTREF,STK,NSE,,INR,,,,1,,4,DATA
1031,ORIENTBAN,ORIENTBANK,ORIENTBANK,STK,NSE,,INR,,,,1,,4,DATA
1032,OCCL,OCCL,OCCL,STK,NSE,,INR,,,,1,,4,DATA
1033,ORIENTHOT,ORIENTHOT,ORIENTHOT,STK,NSE,,INR,,,,1,,4,DATA
1034,ORIENTALT,ORIENTALTL,ORIENTALTL,STK,NSE,,INR,,,,1,,4,DATA
1035,ORISSAMIN,ORISSAMINE,ORISSAMINE,STK,NSE,,INR,,,,1,,4,DATA
1036,ORTEL,ORTEL,ORTEL,STK,NSE,,INR,,,,1,,4,DATA
1037,ORTINLABS,ORTINLABSS,ORTINLABSS,STK,NSE,,INR,,,,1,,4,DATA
1038,OSWALAGRO,OSWALAGRO,OSWALAGRO,STK,NSE,,INR,,,,1,,4,DATA
1039,BINDALAGR,BINDALAGRO,BINDALAGRO,STK,NSE,,INR,,,,1,,4,DATA
1040,OUDHSUG,OUDHSUG,OUDHSUG,STK,NSE,,INR,,,,1,,4,DATA
1041,PAEL,PAEL,PAEL,STK,NSE,,INR,,,,1,,4,DATA
1042,PAGEIND,PAGEIND,PAGEIND,STK,NSE,,INR,,,,1,,4,DATA
1043,PALREDTEC,PALREDTEC,PALREDTEC,STK,NSE,,INR,,,,1,,4,DATA
1044,SRGINFOTE,SRGINFOTEC,SRGINFOTEC,STK,NSE,,INR,,,,1,,4,DATA
1045,PANACEABI,PANACEABIO,PANACEABIO,STK,NSE,,INR,,,,1,,4,DATA
1046,PANAMAPET,PANAMAPET,PANAMAPET,STK,NSE,,INR,,,,1,,4,DATA
1047,PANORAMUN,PANORAMUNI,PANORAMUNI,STK,NSE,,INR,,,,1,,4,DATA
1048,PARABDRUG,PARABDRUGS,PARABDRUGS,STK,NSE,,INR,,,,1,,4,DATA
1049,PARAGMILK,PARAGMILK,PARAGMILK,STK,NSE,,INR,,,,1,,4,DATA
1050,PARACABLE,PARACABLES,PARACABLES,STK,NSE,,INR,,,,1,,4,DATA
1051,PARAPRINT,PARAPRINT,PARAPRINT,STK,NSE,,INR,,,,1,,4,DATA
1052,PARASPETR,PARASPETRO,PARASPETRO,STK,NSE,,INR,,,,1,,4,DATA
1053,PDPL,PDPL,PDPL,STK,NSE,,INR,,,,1,,4,DATA
1054,PARRYSUGA,PARRYSUGAR,PARRYSUGAR,STK,NSE,,INR,,,,1,,4,DATA
1055,PARSVNATH,PARSVNATH,PARSVNATH,STK,NSE,,INR,,,,1,,4,DATA
1056,PATELENG,PATELENG,PATELENG,STK,NSE,,INR,,,,1,,4,DATA
1057,PATINTLOG,PATINTLOG,PATINTLOG,STK,NSE,,INR,,,,1,,4,DATA
1058,PATSPINLT,PATSPINLTD,PATSPINLTD,STK,NSE,,INR,,,,1,,4,DATA
1059,PBAINFRA,PBAINFRA,PBAINFRA,STK,NSE,,INR,,,,1,,4,DATA
1060,PCJEWELLE,PCJEWELLER,PCJEWELLER,STK,NSE,,INR,,,,1,,4,DATA
1061,PDSMFL,PDSMFL,PDSMFL,STK,NSE,,INR,,,,1,,4,DATA
1062,PGIL,PGIL,PGIL,STK,NSE,,INR,,,,1,,4,DATA
1063,PEARLPOLY,PEARLPOLY,PEARLPOLY,STK,NSE,,INR,,,,1,,4,DATA
1064,PENINLAND,PENINLAND,PENINLAND,STK,NSE,,INR,,,,1,,4,DATA
1065,PENPEBS,PENPEBS,PENPEBS,STK,NSE,,INR,,,,1,,4,DATA
1066,PENIND,PENIND,PENIND,STK,NSE,,INR,,,,1,,4,DATA
1067,PERFECT,PERFECT,PERFECT,STK,NSE,,INR,,,,1,,4,DATA
1068,PKTEA,PKTEA,PKTEA,STK,NSE,,INR,,,,1,,4,DATA
1069,PERSISTEN,PERSISTENT,PERSISTENT,STK,NSE,,INR,,,,1,,4,DATA
1070,PETRONENG,PETRONENGG,PETRONENGG,STK,NSE,,INR,,,,1,,4,DATA
1071,PETRONET,PETRONET,PETRONET,STK,NSE,,INR,,,,1,,4,DATA
1072,PFIZER,PFIZER,PFIZER,STK,NSE,,INR,,,,1,,4,DATA
1073,PGEL,PGEL,PGEL,STK,NSE,,INR,,,,1,,4,DATA
1074,PHILIPCAR,PHILIPCARB,PHILIPCARB,STK,NSE,,INR,,,,1,,4,DATA
1075,PHOENIXLL,PHOENIXLL,PHOENIXLL,STK,NSE,,INR,,,,1,,4,DATA
1076,PHOENIXLT,PHOENIXLTD,PHOENIXLTD,STK,NSE,,INR,,,,1,,4,DATA
1077,PIIND,PIIND,PIIND,STK,NSE,,INR,,,,1,,4,DATA
1078,PIDILITIN,PIDILITIND,PIDILITIND,STK,NSE,,INR,,,,1,,4,DATA
1079,PILITA,PILITA,PILITA,STK,NSE,,INR,,,,1,,4,DATA
1080,PILANIINV,PILANIINVS,PILANIINVS,STK,NSE,,INR,,,,1,,4,DATA
1081,PINCON,PINCON,PINCON,STK,NSE,,INR,,,,1,,4,DATA
1082,PIONDIST,PIONDIST,PIONDIST,STK,NSE,,INR,,,,1,,4,DATA
1083,PIONEEREM,PIONEEREMB,PIONEEREMB,STK,NSE,,INR,,,,1,,4,DATA
1084,PEL,PEL,PEL,STK,NSE,,INR,,,,1,,4,DATA
1085,PIRPHYTO,PIRPHYTO,PIRPHYTO,STK,NSE,,INR,,,,1,,4,DATA
1086,PITTILAM,PITTILAM,PITTILAM,STK,NSE,,INR,,,,1,,4,DATA
1087,PLASTIBLE,PLASTIBLEN,PLASTIBLEN,STK,NSE,,INR,,,,1,,4,DATA
1088,PNBGILTS,PNBGILTS,PNBGILTS,STK,NSE,,INR,,,,1,,4,DATA
1089,PNCINFRA,PNCINFRA,PNCINFRA,STK,NSE,,INR,,,,1,,4,DATA
1090,PNEUMATIC,PNEUMATIC,PNEUMATIC,STK,NSE,,INR,,,,1,,4,DATA
1091,POCHIRAJU,POCHIRAJU,POCHIRAJU,STK,NSE,,INR,,,,1,,4,DATA
1092,POLARIND,POLARIND,POLARIND,STK,NSE,,INR,,,,1,,4,DATA
1093,POLARIS,POLARIS,POLARIS,STK,NSE,,INR,,,,1,,4,DATA
1094,POLYMED,POLYMED,POLYMED,STK,NSE,,INR,,,,1,,4,DATA
1095,POLYPLEX,POLYPLEX,POLYPLEX,STK,NSE,,INR,,,,1,,4,DATA
1096,PONNIEROD,PONNIERODE,PONNIERODE,STK,NSE,,INR,,,,1,,4,DATA
1097,PFC,PFC,PFC,STK,NSE,,INR,,,,1,,4,DATA
1098,POWERGRID,POWERGRID,POWERGRID,STK,NSE,,INR,,,,1,,4,DATA
1099,POWERMECH,POWERMECH,POWERMECH,STK,NSE,,INR,,,,1,,4,DATA
1100,PPAP,PPAP,PPAP,STK,NSE,,INR,,,,1,,4,DATA
1101,PRABHAT,PRABHAT,PRABHAT,STK,NSE,,INR,,,,1,,4,DATA
1102,PRADIP,PRADIP,PRADIP,STK,NSE,,INR,,,,1,,4,DATA
1103,PRAJIND,PRAJIND,PRAJIND,STK,NSE,,INR,,,,1,,4,DATA
1104,PRAENG,PRAENG,PRAENG,STK,NSE,,INR,,,,1,,4,DATA
1105,PRAKASHCO,PRAKASHCON,PRAKASHCON,STK,NSE,,INR,,,,1,,4,DATA
1106,PRAKASH,PRAKASH,PRAKASH,STK,NSE,,INR,,,,1,,4,DATA
1107,PRAKASHST,PRAKASHSTL,PRAKASHSTL,STK,NSE,,INR,,,,1,,4,DATA
1108,PRATIBHA,PRATIBHA,PRATIBHA,STK,NSE,,INR,,,,1,,4,DATA
1109,PRECAM,PRECAM,PRECAM,STK,NSE,,INR,,,,1,,4,DATA
1110,PRECWIRE,PRECWIRE,PRECWIRE,STK,NSE,,INR,,,,1,,4,DATA
1111,PRECOT,PRECOT,PRECOT,STK,NSE,,INR,,,,1,,4,DATA
1112,PREMEXPLN,PREMEXPLN,PREMEXPLN,STK,NSE,,INR,,,,1,,4,DATA
1113,PREMIER,PREMIER,PREMIER,STK,NSE,,INR,,,,1,,4,DATA
1114,PREMIERPO,PREMIERPOL,PREMIERPOL,STK,NSE,,INR,,,,1,,4,DATA
1115,PRESSMN,PRESSMN,PRESSMN,STK,NSE,,INR,,,,1,,4,DATA
1116,PRESTIGE,PRESTIGE,PRESTIGE,STK,NSE,,INR,,,,1,,4,DATA
1117,PRICOL,PRICOL,PRICOL,STK,NSE,,INR,,,,1,,4,DATA
1118,PFOCUS,PFOCUS,PFOCUS,STK,NSE,,INR,,,,1,,4,DATA
1119,PRIMESECU,PRIMESECU,PRIMESECU,STK,NSE,,INR,,,,1,,4,DATA
1120,PRISMCEM,PRISMCEM,PRISMCEM,STK,NSE,,INR,,,,1,,4,DATA
1121,PNC,PNC,PNC,STK,NSE,,INR,,,,1,,4,DATA
1122,PGHH,PGHH,PGHH,STK,NSE,,INR,,,,1,,4,DATA
1123,PROVOGE,PROVOGE,PROVOGE,STK,NSE,,INR,,,,1,,4,DATA
1124,PROZONE,PROZONINTU,PROZONINTU,STK,NSE,,INR,,,,1,,4,DATA
1125,PSL,PSL,PSL,STK,NSE,,INR,,,,1,,4,DATA
1126,PFS,PFS,PFS,STK,NSE,,INR,,,,1,,4,DATA
1127,PTC,PTC,PTC,STK,NSE,,INR,,,,1,,4,DATA
1128,PTL,PTL,PTL,STK,NSE,,INR,,,,1,,4,DATA
1129,PDUMJEIND,PDUMJEIND,PDUMJEIND,STK,NSE,,INR,,,,1,,4,DATA
1130,PDMJEPAPE,PDMJEPAPER,PDMJEPAPER,STK,NSE,,INR,,,,1,,4,DATA
1131,PDUMJEPUL,PDUMJEPULP,PDUMJEPULP,STK,NSE,,INR,,,,1,,4,DATA
1132,PUNJLLOYD,PUNJLLOYD,PUNJLLOYD,STK,NSE,,INR,,,,1,,4,DATA
1133,PSB,PSB,PSB,STK,NSE,,INR,,,,1,,4,DATA
1134,PUNJABCHE,PUNJABCHEM,PUNJABCHEM,STK,NSE,,INR,,,,1,,4,DATA
1135,PNB,PNB,PNB,STK,NSE,,INR,,,,1,,4,DATA
1136,PURVA,PURVA,PURVA,STK,NSE,,INR,,,,1,,4,DATA
1137,PVP,PVP,PVP,STK,NSE,,INR,,,,1,,4,DATA
1138,PVR,PVR,PVR,STK,NSE,,INR,,,,1,,4,DATA
1139,QGOLDHALF,QGOLDHALF,QGOLDHALF,STK,NSE,,INR,,,,1,,4,DATA
1140,QNIFTY,QNIFTY,QNIFTY,STK,NSE,,INR,,,,1,,4,DATA
1141,QUICKHEAL,QUICKHEAL,QUICKHEAL,STK,NSE,,INR,,,,1,,4,DATA
1142,QUINTEGRA,QUINTEGRA,QUINTEGRA,STK,NSE,,INR,,,,1,,4,DATA
1143,RSYSTEMS,RSYSTEMS,RSYSTEMS,STK,NSE,,INR,,,,1,,4,DATA
1144,RELBANK,RELBANK,RELBANK,STK,NSE,,INR,,,,1,,4,DATA
1145,RELGOLD,RELGOLD,RELGOLD,STK,NSE,,INR,,,,1,,4,DATA
1146,RELCNX100,RELCNX100,RELCNX100,STK,NSE,,INR,,,,1,,4,DATA
1147,RELCONS,RELCONS,RELCONS,STK,NSE,,INR,,,,1,,4,DATA
1148,RELDIVOPP,RELDIVOPP,RELDIVOPP,STK,NSE,,INR,,,,1,,4,DATA
1149,RELNIFTY,RELNIFTY,RELNIFTY,STK,NSE,,INR,,,,1,,4,DATA
1150,RELNV20,RELNV20,RELNV20,STK,NSE,,INR,,,,1,,4,DATA
1151,RPPINFRA,RPPINFRA,RPPINFRA,STK,NSE,,INR,,,,1,,4,DATA
1152,RSST,RSSOFTWARE,RSSOFTWARE,STK,NSE,,INR,,,,1,,4,DATA
1153,RADAAN,RADAAN,RADAAN,STK,NSE,,INR,,,,1,,4,DATA
1154,RMCL,RMCL,RMCL,STK,NSE,,INR,,,,1,,4,DATA
1155,RADICO,RADICO,RADICO,STK,NSE,,INR,,,,1,,4,DATA
1156,RAIN,RAIN,RAIN,STK,NSE,,INR,,,,1,,4,DATA
1157,RAINBOWPA,RAINBOWPAP,RAINBOWPAP,STK,NSE,,INR,,,,1,,4,DATA
1158,RAIREKMOH,RAIREKMOH,RAIREKMOH,STK,NSE,,INR,,,,1,,4,DATA
1159,RAJOIL,RAJOIL,RAJOIL,STK,NSE,,INR,,,,1,,4,DATA
1160,RAJRAYON,RAJRAYON,RAJRAYON,STK,NSE,,INR,,,,1,,4,DATA
1161,RAJTV,RAJTV,RAJTV,STK,NSE,,INR,,,,1,,4,DATA
1162,RAJESHEXP,RAJESHEXPO,RAJESHEXPO,STK,NSE,,INR,,,,1,,4,DATA
1163,RAJSREESU,RAJSREESUG,RAJSREESUG,STK,NSE,,INR,,,,1,,4,DATA
1164,RAJVIR,RAJVIR,RAJVIR,STK,NSE,,INR,,,,1,,4,DATA
1165,RALLIS,RALLIS,RALLIS,STK,NSE,,INR,,,,1,,4,DATA
1166,RAMASTEEL,RAMASTEEL,RAMASTEEL,STK,NSE,,INR,,,,1,,4,DATA
1167,RAMCOCEM,RAMCOCEM,RAMCOCEM,STK,NSE,,INR,,,,1,,4,DATA
1168,RAMCOIND,RAMCOIND,RAMCOIND,STK,NSE,,INR,,,,1,,4,DATA
1169,RAMCOSYS,RAMCOSYS,RAMCOSYS,STK,NSE,,INR,,,,1,,4,DATA
1170,RKFORGE,RKFORGE,RKFORGE,STK,NSE,,INR,,,,1,,4,DATA
1171,RAMKY,RAMKY,RAMKY,STK,NSE,,INR,,,,1,,4,DATA
1172,RAMSARUP,RAMSARUP,RAMSARUP,STK,NSE,,INR,,,,1,,4,DATA
1173,RANASUG,RANASUG,RANASUG,STK,NSE,,INR,,,,1,,4,DATA
1174,RBL,RBL,RBL,STK,NSE,,INR,,,,1,,4,DATA
1175,RANEENGIN,RANEENGINE,RANEENGINE,STK,NSE,,INR,,,,1,,4,DATA
1176,RANEHOLDI,RANEHOLDIN,RANEHOLDIN,STK,NSE,,INR,,,,1,,4,DATA
1177,RML,RML,RML,STK,NSE,,INR,,,,1,,4,DATA
1178,RCF,RCF,RCF,STK,NSE,,INR,,,,1,,4,DATA
1179,RASOYPR,RASOYPR,RASOYPR,STK,NSE,,INR,,,,1,,4,DATA
