serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barsstarttime,streamingpriority,strategy
1544,TCPLTD,TCPLTD,STK,NSE,,INR,,,,1,,100,
1545,TDPOWERSY,TDPOWERSYS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1546,TECHM,TECHM,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1547,TECHNO,TECHNO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1548,TIIL,TIIL,STK,NSE,,INR,,,,1,,100,
1549,TECHNOFAB,TECHNOFAB,STK,NSE,,INR,,,,1,,100,
1550,TECPRO,TECPRO,STK,NSE,,INR,,,,1,,100,
1551,TEXINFRA,TEXINFRA,STK,NSE,,INR,,,,1,,100,
1552,TEXRAIL,TEXRAIL,STK,NSE,,INR,,,,1,,100,
1553,TEXMOPIPE,TEXMOPIPES,STK,NSE,,INR,,,,1,,100,
1554,THANGAMAY,THANGAMAYL,STK,NSE,,INR,,,,1,,100,
1555,THEJO,THEJO_SM,STK,NSE,,INR,,,,1,,100,
1556,THEMISMED,THEMISMED,STK,NSE,,INR,,,,1,,100,
1557,THERMAX,THERMAX,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1558,THINKSOFT,THINKSOFT,STK,NSE,,INR,,,,1,,100,
1559,THIRUSUGA,THIRUSUGAR,STK,NSE,,INR,,,,1,,100,
1560,TIRUMALCH,TIRUMALCHM,STK,NSE,,INR,,,,1,,100,
1561,THOMASCOO,THOMASCOOK,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1562,THOMASCOT,THOMASCOTT,STK,NSE,,INR,,,,1,,100,
1563,TIDEWATER,TIDEWATER,STK,NSE,,INR,,,,1,,100,
1564,TIJARIA,TIJARIA,STK,NSE,,INR,,,,1,,100,
1565,TIL,TIL,STK,NSE,,INR,,,,1,,100,
1566,TI,TI,STK,NSE,,INR,,,,1,,100,
1567,TIMBOR,TIMBOR,STK,NSE,,INR,,,,1,,100,
1568,TIMETECHN,TIMETECHNO,STK,NSE,,INR,,,,1,,100,
1569,TIMESGTY,TIMESGTY,STK,NSE,,INR,,,,1,,100,
1570,TIMKEN,TIMKEN,STK,NSE,,INR,,,,1,,100,
1571,TINPLATE,TINPLATE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1572,TIPSINDLT,TIPSINDLTD,STK,NSE,,INR,,,,1,,100,
1573,TWL,TWL,STK,NSE,,INR,,,,1,,100,
1574,TITAN,TITAN,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1575,TODAYS,TODAYS,STK,NSE,,INR,,,,1,,100,
1576,TOKYOPLAS,TOKYOPLAST,STK,NSE,,INR,,,,1,,100,
1577,TORNTPHAR,TORNTPHARM,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1578,TORNTPOWE,TORNTPOWER,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1579,TFCILTD,TFCILTD,STK,NSE,,INR,,,,1,,100,
1580,TRIL,TRIL,STK,NSE,,INR,,,,1,,100,
1581,TCI,TCI,STK,NSE,,INR,,,,1,,100,
1582,TFL,TFL,STK,NSE,,INR,,,,1,,100,
1583,TREEHOUSE,TREEHOUSE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1584,TRENT,TRENT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1585,TRF,TRF,STK,NSE,,INR,,,,1,,100,
1586,TBZ,TBZ,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1587,TRICOM,TRICOM,STK,NSE,,INR,,,,1,,100,
1588,TRIGYN,TRIGYN,STK,NSE,,INR,,,,1,,100,
1589,TRIVENI,TRIVENI,STK,NSE,,INR,,,,1,,100,
1590,TRITURBIN,TRITURBINE,STK,NSE,,INR,,,,1,,100,
1591,TTL,TTL,STK,NSE,,INR,,,,1,,100,
1592,TTKHEALTH,TTKHEALTH,STK,NSE,,INR,,,,1,,100,
1593,TTKPRESTI,TTKPRESTIG,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1594,TUBEINVES,TUBEINVEST,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1595,TULIP,TULIP,STK,NSE,,INR,,,,1,,100,
1596,TULSI,TULSI,STK,NSE,,INR,,,,1,,100,
1597,TULSYAN,TULSYAN,STK,NSE,,INR,,,,1,,100,
1598,TVTODAY,TVTODAY,STK,NSE,,INR,,,,1,,100,
1599,TVSELECT,TVSELECT,STK,NSE,,INR,,,,1,,100,
1600,TVSMOTOR,TVSMOTOR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1601,TVSSRICHA,TVSSRICHAK,STK,NSE,,INR,,,,1,,100,
1602,TWILITAKA,TWILITAKA,STK,NSE,,INR,,,,1,,100,
1603,UBENGG,UBENGG,STK,NSE,,INR,,,,1,,100,
1604,UCALFUEL,UCALFUEL,STK,NSE,,INR,,,,1,,100,
1605,UCOBANK,UCOBANK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1606,UFLEX,UFLEX,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1607,UGARSUGAR,UGARSUGAR,STK,NSE,,INR,,,,1,,100,
1608,ULTRACEMC,ULTRACEMCO,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1609,UNICHEMLA,UNICHEMLAB,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1610,UNIONBANK,UNIONBANK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1611,UNIENTER,UNIENTER,STK,NSE,,INR,,,,1,,100,
1612,UNIPLY,UNIPLY,STK,NSE,,INR,,,,1,,100,
1613,UNITECH,UNITECH,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1614,UNITEDBNK,UNITEDBNK,STK,NSE,,INR,,,,1,,100,
1615,UBHOLDING,UBHOLDINGS,STK,NSE,,INR,,,,1,,100,
1616,UBL,UBL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1617,UNITEDTEA,UNITEDTEA,STK,NSE,,INR,,,,1,,100,
1618,UPL,UPL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1619,MCDOWELL-,MCDOWELL-N,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1620,UNITY,UNITY,STK,NSE,,INR,,,,1,,100,
1621,UNIVCABLE,UNIVCABLES,STK,NSE,,INR,,,,1,,100,
1622,UPERGANGE,UPERGANGES,STK,NSE,,INR,,,,1,,100,
1623,UMESLTD,UMESLTD,STK,NSE,,INR,,,,1,,100,
1624,USHAMART,USHAMART,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1625,USHERAGRO,USHERAGRO,STK,NSE,,INR,,,,1,,100,
1626,GOLDSHARE,GOLDSHARE,STK,NSE,,INR,,,,1,,100,
1627,UTTAMSTL,UTTAMSTL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1628,UTTAMSUGA,UTTAMSUGAR,STK,NSE,,INR,,,,1,,100,
1629,VGUARD,VGUARD,STK,NSE,,INR,,,,1,,100,
1630,WABAG,WABAG,STK,NSE,,INR,,,,1,,100,
1631,VADILALIN,VADILALIND,STK,NSE,,INR,,,,1,,100,
1632,VAIBHAVGB,VAIBHAVGBL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1633,VAKRANGEE,VAKRANGEE,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1634,VALECHAEN,VALECHAENG,STK,NSE,,INR,,,,1,,100,
1635,VALUEIND,VALUEIND,STK,NSE,,INR,,,,1,,100,
1636,VARDHACRL,VARDHACRLC,STK,NSE,,INR,,,,1,,100,
1637,VHL,VHL,STK,NSE,,INR,,,,1,,100,
1638,VARDMNPOL,VARDMNPOLY,STK,NSE,,INR,,,,1,,100,
1639,VSSL,VSSL,STK,NSE,,INR,,,,1,,100,
1640,VTL,VTL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1641,VARUN,VARUN,STK,NSE,,INR,,,,1,,100,
1642,VARUNSHIP,VARUNSHIP,STK,NSE,,INR,,,,1,,100,
1643,VASCONEQ,VASCONEQ,STK,NSE,,INR,,,,1,,100,
1644,VASWANI,VASWANI,STK,NSE,,INR,,,,1,,100,
1645,VENKEYS,VENKEYS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1646,VENUSREM,VENUSREM,STK,NSE,,INR,,,,1,,100,
1647,VESUVIUS,VESUVIUS,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1648,VETO,VETO_SM,STK,NSE,,INR,,,,1,,100,
1649,VICEROY,VICEROY,STK,NSE,,INR,,,,1,,100,
1650,VIDEOIND,VIDEOIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1651,VIJSHAN,VIJSHAN,STK,NSE,,INR,,,,1,,100,
1652,VIJAYABAN,VIJAYABANK,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1653,VIKASGLOB,VIKASGLOB,STK,NSE,,INR,,,,1,,100,
1654,VIMALOIL,VIMALOIL,STK,NSE,,INR,,,,1,,100,
1655,VIMTALABS,VIMTALABS,STK,NSE,,INR,,,,1,,100,
1656,VINATIORG,VINATIORGA,STK,NSE,,INR,,,,1,,100,
1657,VINDHYATE,VINDHYATEL,STK,NSE,,INR,,,,1,,100,
1658,VINYLINDI,VINYLINDIA,STK,NSE,,INR,,,,1,,100,
1659,VIPIND,VIPIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1660,VIPUL,VIPUL,STK,NSE,,INR,,,,1,,100,
1661,VISASTEEL,VISASTEEL,STK,NSE,,INR,,,,1,,100,
1662,VIVIDHA,VIVIDHA,STK,NSE,,INR,,,,1,,100,
1663,VISAKAIND,VISAKAIND,STK,NSE,,INR,,,,1,,100,
1664,VISESHINF,VISESHINFO,STK,NSE,,INR,,,,1,,100,
1665,V2RETAIL,V2RETAIL,STK,NSE,,INR,,,,1,,100,
1666,VISUINTL,VISUINTL,STK,NSE,,INR,,,,1,,100,
1667,VIVIMEDLA,VIVIMEDLAB,STK,NSE,,INR,,,,1,,100,
1668,VKSPL,VKSPL,STK,NSE,,INR,,,,1,,100,
1669,VMART,VMART,STK,NSE,,INR,,,,1,,100,
1670,VOLTAMP,VOLTAMP,STK,NSE,,INR,,,,1,,100,
1671,VOLTAS,VOLTAS,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1672,VLSFINANC,VLSFINANCE,STK,NSE,,INR,,,,1,,100,
1673,VSTIND,VSTIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1674,VSTTILLER,VSTTILLERS,STK,NSE,,INR,,,,1,,100,
1675,VTMLTD,VTMLTD,STK,NSE,,INR,,,,1,,100,
1676,VTXIND,VTXIND,STK,NSE,,INR,,,,1,,100,
1677,WABCOINDI,WABCOINDIA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1678,WALCHANNA,WALCHANNAG,STK,NSE,,INR,,,,1,,100,
1679,WANBURY,WANBURY,STK,NSE,,INR,,,,1,,100,
1680,WEBELSOLA,WEBELSOLAR,STK,NSE,,INR,,,,1,,100,
1681,WEIZFOREX,WEIZFOREX,STK,NSE,,INR,,,,1,,100,
1682,WEIZMANIN,WEIZMANIND,STK,NSE,,INR,,,,1,,100,
1683,WELSPUNIN,WELSPUNIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1684,WELINV,WELINV,STK,NSE,,INR,,,,1,,100,
1685,WELCORP,WELCORP,STK,NSE,,INR,,,,1,,100,
1686,WENDT,WENDT,STK,NSE,,INR,,,,1,,100,
1687,WSTCSTPAP,WSTCSTPAPR,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1688,WHEELS,WHEELS,STK,NSE,,INR,,,,1,,100,
1689,WHIRLPOOL,WHIRLPOOL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1690,WILLAMAGO,WILLAMAGOR,STK,NSE,,INR,,,,1,,100,
1691,WINDMACHI,WINDMACHIN,STK,NSE,,INR,,,,1,,100,
1692,WINSOMEDJ,WINSOMEDJ,STK,NSE,,INR,,,,1,,100,
1693,WINSOME,WINSOME,STK,NSE,,INR,,,,1,,100,
1694,WIPRO,WIPRO,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
1695,SITICABLE,SITICABLE,STK,NSE,,INR,,,,1,,100,
1696,WOCKPHARM,WOCKPHARMA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1697,WSI,WSI,STK,NSE,,INR,,,,1,,100,
1698,WYETH,WYETH,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1699,XLENERGY,XLENERGY,STK,NSE,,INR,,,,1,,100,
1700,XPROINDIA,XPROINDIA,STK,NSE,,INR,,,,1,,100,
1701,YESBANK,YESBANK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1702,ZANDUREAL,ZANDUREALT,STK,NSE,,INR,,,,1,,100,
1703,ZEEL,ZEEL,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
1704,ZEELEARN,ZEELEARN,STK,NSE,,INR,,,,1,,100,
1705,ZEEMEDIA,ZEEMEDIA,STK,NSE,,INR,,,,1,,100,
1706,ZENITHBIR,ZENITHBIR,STK,NSE,,INR,,,,1,,100,
1707,ZENITHCOM,ZENITHCOMP,STK,NSE,,INR,,,,1,,100,
1708,ZENITHEXP,ZENITHEXPO,STK,NSE,,INR,,,,1,,100,
1709,ZENITHINF,ZENITHINFO,STK,NSE,,INR,,,,1,,100,
1710,ZENSARTEC,ZENSARTECH,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1711,ZICOM,ZICOM,STK,NSE,,INR,,,,1,,100,
1712,ZODIACLOT,ZODIACLOTH,STK,NSE,,INR,,,,1,,100,
1713,ZODJRDMKJ,ZODJRDMKJ,STK,NSE,,INR,,,,1,,100,
1714,ZUARI,ZUARI,STK,NSE,,INR,,,,1,,100,
1715,ZUARIGLOB,ZUARIGLOB,STK,NSE,,INR,,,,1,,100,
1716,ZYDUSWELL,ZYDUSWELL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
1717,ZYLOG,ZYLOG,STK,NSE,,INR,,,,1,,100,
